X1,X2,X3,X4,X5,y
2.94,8.03,0.76,3.09,8.96,2695.61
1.06,2.73,4.43,9.09,5.95,1483.38
1.68,0.79,3.82,1.91,1.6,38.96
3.0,7.59,2.78,9.13,2.56,-48.8
1.19,0.38,9.16,0.8,5.01,208.91
1.17,2.23,3.89,4.81,4.88,659.88
4.76,5.62,1.79,2.67,3.83,414.45
7.21,0.81,8.36,1.82,2.5,1051.76
4.14,7.6,7.7,6.25,9.52,3608.48
7.99,2.28,3.46,1.98,9.59,5936.28
7.6,4.77,8.59,7.31,4.92,1862.89
4.36,1.45,2.2,3.62,8.94,3796.73
0.17,4.98,2.78,9.41,3.36,556.88
1.43,3.72,3.14,8.9,2.47,506.16
1.45,0.65,4.19,2.29,2.95,145.61
3.02,5.6,9.9,0.49,4.14,-350.87
0.49,3.99,8.98,2.09,4.39,-45.63
7.65,1.3,6.96,3.47,8.14,3990.77
0.04,5.08,8.52,6.31,3.15,-160.7
3.54,3.99,2.74,8.98,1.67,604.35
4.77,2.33,5.0,9.38,6.18,2011.47
4.96,8.65,4.97,3.33,5.49,78.68
0.95,2.84,2.47,3.09,9.82,4573.24
8.44,2.67,2.69,7.41,2.92,2424.47
1.7,6.9,5.02,7.38,7.86,2065.49
2.85,6.5,9.38,5.75,6.89,928.42
2.15,8.87,0.6,5.12,0.08,-1075.53
0.06,9.39,9.91,8.87,0.19,-1567.88
4.73,4.93,3.29,3.92,9.84,4831.87
7.84,2.5,5.62,9.6,9.96,6842.92
7.03,9.01,7.85,3.2,4.78,184.26
5.7,7.7,1.37,9.73,5.96,1488.97
5.95,5.99,3.83,6.58,5.41,1371.27
4.57,2.18,6.47,2.12,2.59,308.51
3.33,3.19,2.76,1.8,2.54,199.56
5.96,8.59,3.36,7.04,7.1,1591.97
4.44,3.2,5.46,6.75,5.13,1108.0
3.22,1.21,0.03,5.49,9.74,4722.06
6.58,1.71,6.91,1.08,6.39,2074.16
3.7,0.01,4.61,0.44,5.9,1146.94
6.25,3.84,1.85,5.74,1.96,980.24
0.34,7.03,7.81,8.42,7.86,1926.67
7.87,0.21,6.22,9.48,5.42,2859.1
5.57,9.47,3.2,9.87,2.7,-221.99
2.86,0.38,8.41,9.75,9.82,4923.79
3.85,8.69,2.83,8.85,5.51,325.96
2.58,2.23,8.28,7.56,1.78,115.69
0.25,3.27,3.91,2.16,0.38,-40.6
0.13,2.9,7.37,8.32,9.62,4455.12
3.74,0.62,3.87,0.2,4.87,744.16
1.19,9.12,6.88,3.25,0.46,-1480.31
2.25,2.3,5.31,9.66,3.93,866.65
8.24,6.01,1.44,5.62,8.74,4890.22
7.07,3.53,9.97,4.15,0.41,673.17
6.03,7.13,1.14,7.83,7.42,2466.0
8.79,9.34,1.71,1.84,8.9,4203.82
9.45,8.74,7.87,6.36,1.02,1577.8
2.15,1.36,3.73,7.92,1.59,414.64
6.96,2.07,6.16,5.56,1.41,1191.78
4.13,7.49,9.85,5.26,2.91,-727.35
8.11,6.79,7.2,8.4,0.82,1495.88
4.91,9.4,0.84,5.88,6.91,688.06
4.3,1.55,3.35,3.18,5.25,1020.17
9.58,8.83,2.55,2.24,1.98,1746.65
4.37,9.0,5.84,1.1,4.33,-699.51
9.83,0.81,0.88,1.37,6.1,4267.36
4.34,6.33,0.85,3.19,2.21,-10.92
4.33,2.31,1.31,8.31,7.85,3021.22
5.91,4.27,1.2,6.28,1.84,847.09
8.12,8.47,7.95,5.97,4.27,1018.32
7.6,9.3,1.39,6.89,1.0,298.59
0.55,5.24,4.35,1.62,9.14,3433.86
4.62,3.81,6.27,7.05,1.82,467.25
6.32,8.61,8.74,0.63,1.46,-613.0
6.43,0.72,1.31,9.36,0.42,1462.95
4.5,7.72,4.87,0.23,1.11,-514.8
7.99,7.62,3.94,1.86,6.1,2040.49
5.77,4.8,8.89,3.33,8.27,2888.47
4.01,9.78,0.43,8.41,7.61,1071.64
5.69,5.16,8.93,0.66,4.04,372.03
4.49,1.8,7.61,7.06,5.3,1092.1
5.37,7.85,7.39,9.2,4.18,375.48
4.92,8.09,8.88,0.04,0.71,-889.66
0.2,4.53,9.22,0.56,1.58,-532.42
5.11,8.46,2.07,0.04,2.59,-507.35
1.47,0.36,1.66,2.3,4.31,438.06
2.12,9.62,5.63,6.79,3.68,-1165.42
4.87,3.05,3.74,9.65,0.63,946.92
4.85,1.47,8.5,8.86,7.02,2222.55
8.8,8.29,0.81,7.74,8.08,4163.42
4.98,6.97,0.85,7.8,6.34,1456.46
0.71,3.57,3.37,2.69,8.32,2739.79
9.81,5.96,7.19,8.02,7.88,5337.29
8.22,9.22,9.46,8.24,9.6,4622.92
9.02,6.85,4.21,1.82,0.07,1890.66
8.28,4.58,0.51,2.46,8.99,5277.53
4.18,4.31,7.3,1.12,9.27,3789.59
1.59,0.59,1.33,5.06,0.82,146.17
3.25,9.7,5.82,3.26,0.6,-1583.12
8.94,9.78,3.67,6.69,4.05,1216.24
8.32,1.62,1.78,6.67,4.04,2497.69
2.52,8.28,1.93,6.78,8.95,2763.66
7.5,4.93,6.11,7.73,1.35,1485.6
1.65,8.76,0.27,9.31,6.35,605.88
4.7,3.11,0.78,8.12,2.46,804.52
1.76,1.46,7.02,9.06,0.44,353.18
1.31,9.4,4.39,2.04,1.53,-1487.2
7.12,2.06,1.23,4.12,5.97,2332.12
5.88,3.7,8.92,4.41,9.26,4159.64
3.53,2.12,4.8,0.74,5.36,871.28
2.54,1.73,6.65,6.3,0.0,125.4
6.76,8.79,2.85,8.05,9.94,4930.69
6.28,7.12,4.89,7.85,3.78,814.27
8.96,9.83,3.85,5.91,0.47,820.92
8.18,4.75,2.25,6.1,4.11,2220.3
5.11,8.59,3.08,9.61,0.32,-86.27
7.27,5.87,7.53,1.9,7.19,2560.39
4.31,2.29,4.41,5.22,0.81,380.13
1.12,2.89,2.04,0.89,0.86,6.88
6.91,6.49,0.76,4.95,1.59,821.21
3.71,8.84,0.17,5.59,5.97,144.69
0.22,6.08,8.18,5.34,6.63,893.36
0.08,9.01,4.72,8.55,5.77,9.37
5.88,1.71,4.13,2.46,3.46,909.02
7.3,3.1,5.45,7.46,4.08,1853.57
7.55,5.04,1.93,5.9,0.97,1454.29
4.31,6.23,4.05,6.89,3.9,421.27
8.15,8.73,1.15,1.76,0.44,652.84
0.97,9.0,5.64,9.28,5.13,-194.34
4.97,7.26,8.51,8.09,8.76,3057.84
0.82,0.71,3.52,4.46,9.1,3707.01
5.37,4.49,3.63,6.13,0.5,597.61
8.62,3.33,9.6,7.85,5.36,2717.31
2.28,7.78,8.8,5.45,8.36,1824.01
5.91,0.62,5.44,2.95,0.91,685.07
3.79,3.71,7.0,6.1,7.57,2243.81
0.61,7.53,0.96,2.78,5.88,291.2
3.07,6.98,5.95,5.38,9.92,4273.37
2.51,0.08,1.31,7.15,9.7,4736.25
1.61,4.96,5.68,6.69,5.98,1034.8
5.96,0.65,0.37,6.18,3.9,1229.28
9.74,7.74,0.97,4.37,1.71,2389.32
0.43,2.08,2.96,8.53,2.65,523.55
7.85,1.54,1.6,5.16,6.06,2843.55
0.15,4.44,0.63,4.61,4.16,340.58
4.02,9.83,6.56,0.65,2.49,-1555.47
3.14,1.34,8.99,0.54,8.27,2452.1
7.66,7.03,8.13,7.37,3.98,1253.76
1.38,8.83,3.28,2.89,8.8,2087.04
0.13,5.34,4.53,1.8,3.42,-60.74
2.09,0.43,1.26,9.08,1.51,573.58
6.17,8.16,7.82,0.46,6.75,1089.46
5.73,5.97,8.16,5.71,3.19,353.64
1.44,7.29,3.41,8.88,9.06,3400.23
2.57,1.05,2.74,3.46,7.79,2392.99
0.21,0.13,4.91,7.87,7.47,2313.68
9.79,3.08,2.82,1.03,3.92,3390.67
1.76,1.28,0.76,7.99,3.24,574.55
1.43,6.56,1.31,4.21,7.68,1819.51
3.92,9.43,0.31,6.87,5.94,-20.03
1.12,8.82,4.51,1.03,5.1,-595.53
2.99,7.38,9.5,5.34,3.21,-744.47
2.48,3.63,1.62,5.62,8.12,2748.67
9.48,5.57,2.24,2.17,1.36,2601.63
4.48,9.69,2.14,5.88,9.71,3231.69
4.67,8.33,4.1,7.1,0.04,-406.68
2.87,9.91,3.48,3.5,8.13,924.99
0.13,8.52,7.51,1.69,2.36,-1228.66
8.76,9.42,9.72,4.79,8.43,3199.3
6.2,6.14,4.63,7.46,4.82,1270.19
7.48,1.52,6.3,4.49,6.15,2503.48
8.03,9.44,0.86,0.97,8.97,3689.79
9.74,4.61,9.24,9.38,3.41,3242.25
3.59,1.46,2.29,1.38,3.13,333.96
7.26,8.72,5.74,1.63,8.42,2903.37
2.15,5.43,7.36,4.36,9.52,3822.16
0.91,9.1,4.45,8.48,9.76,3501.58
0.49,5.96,4.5,7.75,2.96,104.06
4.13,6.35,1.01,5.37,2.35,53.59
3.95,5.05,2.19,9.55,3.46,815.38
7.37,9.58,0.73,2.39,8.14,2371.12
0.6,3.29,7.27,4.0,8.89,3215.44
3.95,9.62,8.88,6.39,2.37,-1488.63
0.23,2.96,1.28,7.19,8.25,2963.56
9.3,1.07,0.41,0.66,2.89,2811.16
9.27,4.62,9.53,5.02,4.94,2745.31
5.06,7.35,7.28,4.18,5.52,477.36
6.09,8.2,8.84,7.06,0.01,-301.94
1.72,8.17,9.56,0.91,7.39,544.75
0.09,9.05,9.99,6.87,0.35,-1627.28
6.03,8.0,5.87,2.4,6.62,1192.0
6.04,1.64,3.42,4.28,1.2,837.5
2.96,2.75,8.26,6.44,0.45,-0.11
0.12,2.02,2.45,4.66,7.18,1875.77
5.56,3.55,2.36,0.61,1.13,556.94
5.72,8.78,4.65,4.46,9.67,3826.21
2.83,4.88,6.28,4.48,7.48,1913.0
8.58,1.25,2.07,1.95,1.55,2149.36
4.65,3.29,6.96,5.83,2.52,402.47
6.93,9.98,2.12,6.76,4.23,-79.5
8.29,5.97,7.52,1.96,7.39,3304.33
6.25,2.53,3.47,4.06,3.22,1050.85
5.11,4.65,2.05,4.98,9.78,4941.07
2.59,4.39,4.66,5.21,6.35,1286.9
2.72,7.29,6.78,2.74,9.43,3319.88
0.54,8.65,3.7,5.86,3.33,-803.75
3.0,8.58,9.72,2.08,7.68,672.41
1.82,8.65,6.78,0.46,5.77,-339.71
6.22,6.74,3.05,7.12,5.84,1566.89
0.36,6.52,0.69,7.38,3.06,2.72
2.8,0.38,7.49,7.65,8.91,3600.73
5.36,8.99,4.9,4.59,0.49,-721.29
7.87,7.52,2.46,1.45,5.07,1558.37
7.56,8.52,0.72,1.99,4.73,896.34
9.66,3.01,2.41,6.92,9.63,7517.59
6.68,0.32,2.18,7.66,4.35,1755.32
0.01,6.15,8.85,6.77,2.25,-445.79
7.71,1.41,2.12,6.25,4.24,2123.79
6.66,6.58,9.85,8.94,9.23,4271.29
5.21,8.4,6.47,4.78,4.74,-55.63
5.4,1.91,2.56,9.76,0.4,1149.76
3.7,9.3,2.26,5.09,3.67,-891.19
5.83,8.14,9.31,6.03,3.77,-248.38
0.27,2.45,8.22,5.06,1.45,-164.48
3.01,1.5,6.98,9.72,5.79,1470.8
6.65,5.48,4.56,2.02,5.39,1491.95
7.95,8.74,1.56,8.14,2.84,1010.38
6.25,0.53,2.76,3.76,0.09,889.09
0.75,2.73,3.4,8.58,8.23,3103.5
3.22,7.43,1.26,0.1,2.7,-464.61
5.38,3.8,6.63,7.4,4.79,1175.11
8.37,2.4,8.7,7.27,7.5,3923.75
8.23,6.49,9.81,6.67,3.62,1374.46
8.12,8.64,0.47,5.24,5.18,1464.73
1.02,9.93,5.76,2.75,8.86,1498.67
3.25,4.24,1.23,0.81,8.46,2953.71
8.19,0.37,2.08,5.34,7.84,4308.28
7.14,2.35,5.49,9.59,0.44,1732.85
2.73,9.17,9.14,5.29,9.26,2225.49
9.26,5.33,1.12,1.2,1.59,2444.87
7.2,2.05,1.96,4.3,0.29,1345.48
7.51,0.72,3.72,4.17,6.01,2544.86
5.17,1.7,2.1,7.23,2.7,876.57
3.28,9.45,3.66,6.11,4.07,-882.42
9.39,5.36,5.53,3.68,5.27,3214.81
0.62,1.02,5.33,8.64,0.46,379.91
2.55,3.18,4.26,0.69,2.87,132.7
9.3,3.11,1.5,7.88,4.01,3319.2
5.69,7.7,5.52,6.34,6.31,1200.06
6.27,4.89,9.15,7.2,7.66,2705.28
7.38,5.22,4.54,4.35,3.69,1442.5
0.52,6.15,2.7,2.21,8.1,2205.91
5.87,3.48,8.71,0.26,2.79,414.56
9.05,6.9,3.35,5.54,0.43,2071.83
1.33,5.63,0.57,8.84,4.46,656.1
9.6,7.31,4.9,0.59,3.55,2451.51
0.72,3.25,6.46,9.66,2.23,483.93
1.28,8.09,7.98,3.96,5.03,-494.14
9.95,2.7,0.71,0.78,5.09,3903.85
2.58,3.67,2.51,9.99,2.53,735.17
0.57,2.06,7.29,2.15,7.64,1961.9
8.73,6.3,9.29,5.23,3.75,1778.68
9.57,3.4,3.38,9.25,1.02,3395.61
1.48,6.09,9.69,8.4,4.09,-86.79
6.84,8.52,7.05,6.2,8.84,3326.57
6.75,8.55,6.77,3.5,6.99,1477.6
3.16,1.16,3.49,1.09,4.0,431.87
1.18,0.7,1.7,1.78,2.28,91.74
9.94,5.51,5.62,7.41,9.72,7628.88
6.93,6.74,3.9,9.79,2.3,1276.16
9.72,0.85,1.36,1.03,9.63,7349.34
0.41,0.19,2.56,0.9,3.27,182.86
2.24,5.88,8.01,8.92,8.99,3437.77
0.81,4.83,8.63,0.17,2.88,-384.27
3.38,7.8,0.09,1.15,7.11,1078.68
5.66,0.23,1.12,7.62,4.32,1359.68
4.9,2.7,9.2,3.77,8.55,3037.39
0.64,9.72,2.02,7.55,2.12,-1300.96
2.54,1.04,8.02,5.8,2.31,27.33
6.89,0.02,0.06,8.84,9.72,5991.37
7.22,9.81,4.57,8.65,8.71,3136.09
1.89,3.48,0.55,2.79,8.51,2977.97
9.98,8.62,4.07,0.69,3.06,2285.74
2.44,4.91,3.97,5.79,1.52,59.35
9.56,5.71,6.2,5.59,7.27,4504.79
1.49,3.61,5.78,9.89,1.49,510.94
4.47,0.25,5.06,6.19,5.7,1359.28
0.69,5.4,9.97,3.77,1.08,-717.43
5.4,7.64,5.62,7.51,4.13,363.4
4.26,5.25,4.12,4.04,9.37,4053.44
1.15,1.62,0.27,5.25,6.65,1572.97
9.1,8.5,4.23,9.55,3.99,2281.1
0.7,2.97,0.16,1.41,3.84,273.07
4.64,7.92,9.98,7.04,7.67,1387.18
3.54,0.72,5.29,3.06,6.09,1229.63
9.69,5.85,4.52,9.02,8.71,6349.94
4.95,0.4,3.28,2.17,0.57,436.36
0.91,8.82,9.46,1.25,9.48,2410.35
6.86,3.54,5.16,7.1,7.23,3078.43
7.18,9.21,9.68,8.8,0.33,-193.39
7.89,3.11,1.81,2.12,0.44,1636.15
8.1,2.89,2.7,6.61,3.29,2167.12
9.73,5.49,3.38,7.42,4.01,3421.09
1.92,3.05,9.48,2.12,8.52,2529.26
3.02,0.97,8.41,0.3,4.47,231.52
8.53,1.89,3.07,9.56,6.72,4105.87
6.25,7.52,0.78,0.19,8.38,2939.25
5.28,1.07,2.25,9.04,7.48,3033.97
4.67,5.31,5.8,1.84,6.46,1359.1
7.3,5.6,3.81,1.15,6.3,2239.39
7.81,6.08,1.92,6.26,1.8,1484.78
3.87,9.67,9.63,6.86,0.87,-1673.01
5.58,2.35,7.8,0.57,4.01,668.35
2.92,8.12,8.69,6.21,8.44,1900.93
6.43,3.07,4.96,6.76,5.25,1778.82
8.03,3.74,7.2,4.32,2.92,1701.9
8.44,9.85,8.99,9.97,8.94,3941.28
8.79,1.47,6.14,8.87,0.76,2643.28
1.11,8.23,1.39,0.5,3.46,-755.99
0.27,1.55,3.64,9.15,3.03,642.39
7.78,9.97,4.15,1.5,5.42,519.44
7.35,8.09,8.13,8.59,7.57,2660.34
2.41,7.97,2.18,2.98,2.54,-698.16
3.01,0.95,9.29,6.83,9.97,4680.82
2.4,5.54,8.07,9.96,7.62,2279.02
6.52,5.23,5.15,7.29,9.3,4830.38
4.19,4.43,1.66,0.22,3.42,352.42
2.39,3.51,3.4,2.75,7.94,2439.12
6.86,4.04,1.39,2.41,4.59,1515.67
8.59,3.01,0.76,0.69,3.34,2281.02
4.16,6.6,9.22,6.94,2.52,-293.43
3.06,4.44,6.21,9.38,8.72,3612.58
0.47,6.18,3.16,1.4,2.08,-327.36
7.56,7.15,2.3,4.72,8.52,3920.12
9.52,5.73,5.84,8.92,2.79,3073.48
4.55,3.15,7.15,5.16,6.94,1861.0
4.93,2.28,7.86,9.28,1.24,702.81
2.51,7.74,8.2,9.62,1.26,-438.04
8.26,6.95,2.32,7.09,3.5,1818.73
5.01,1.26,0.56,9.09,2.03,1003.64
2.74,3.86,0.02,0.52,0.82,20.39
8.72,2.08,8.12,0.33,7.37,3856.3
6.33,0.08,8.06,5.69,6.75,2238.74
0.42,4.56,6.52,4.89,8.59,2897.74
3.89,6.84,1.48,0.52,7.06,1388.83
4.91,8.02,7.08,2.51,6.46,663.32
9.66,5.77,3.27,8.59,3.58,3360.02
1.31,0.21,7.53,2.53,5.65,688.79
1.22,5.72,2.2,0.09,5.74,643.49
3.52,1.09,1.86,6.99,2.24,492.17
8.94,9.08,7.53,4.48,4.36,1309.83
1.57,6.38,4.45,8.69,3.49,230.17
2.98,3.69,7.95,1.09,0.6,-221.34
4.55,8.17,4.66,7.99,9.33,3603.9
4.19,3.39,0.22,2.24,9.52,4386.07
9.71,2.84,9.51,5.92,5.89,3719.68
1.23,1.04,0.81,7.77,1.23,374.96
1.97,4.07,2.6,0.86,9.9,4608.25
7.71,8.75,4.29,2.47,0.63,337.02
9.31,6.0,1.95,9.92,0.11,2972.9
2.97,1.97,2.81,5.75,5.9,1262.87
2.18,7.64,0.91,3.65,6.06,420.13
2.59,4.9,6.22,1.17,8.84,3105.69
7.11,2.91,8.68,8.4,1.62,1281.5
9.82,3.83,6.06,1.26,1.54,2994.57
9.04,9.98,9.59,2.63,1.76,203.2
3.48,9.96,8.19,7.34,2.97,-1512.05
1.03,1.42,7.28,5.2,9.97,4690.67
4.3,0.31,6.28,3.73,8.29,2963.07
4.1,9.04,6.18,7.46,9.43,3141.57
9.33,8.86,9.74,2.31,9.46,5038.31
0.84,9.95,0.47,9.18,4.93,-690.46
1.96,1.45,9.77,1.45,4.49,-28.01
5.86,0.26,5.71,3.98,6.78,2181.96
7.47,5.74,2.53,3.82,9.15,4852.11
4.43,7.61,5.27,6.68,9.14,3395.05
7.11,4.67,2.21,3.89,2.85,1261.65
5.59,1.35,4.34,6.1,7.75,3004.41
9.72,0.82,4.17,8.64,2.67,3576.7
2.29,7.48,8.96,2.99,3.11,-867.07
6.82,0.27,0.07,5.14,3.18,1376.36
1.4,0.13,5.96,0.75,7.66,2080.5
6.15,7.02,9.52,1.38,2.72,-141.88
0.67,8.56,2.05,4.82,9.41,3004.61
6.33,8.85,5.36,3.05,8.34,2390.28
4.85,5.66,3.03,9.62,4.25,1078.44
5.02,7.02,1.31,6.14,2.67,160.41
3.83,6.32,8.02,6.24,6.81,1250.86
1.19,6.29,3.96,6.94,2.53,-62.5
3.87,6.96,9.28,1.43,2.59,-693.83
3.67,2.27,8.55,7.89,1.92,238.98
6.1,9.71,5.42,5.44,2.1,-767.59
6.61,4.7,2.87,6.0,9.35,4937.36
6.56,3.54,3.05,1.63,0.9,913.79
5.35,6.86,9.1,8.14,1.42,-2.94
7.44,4.48,4.86,1.78,8.16,3836.52
9.99,4.62,8.05,3.28,5.43,3709.32
8.59,8.11,8.77,9.62,1.68,1420.45
1.23,4.01,8.61,2.93,0.42,-381.08
7.82,3.38,0.33,0.2,4.38,1981.11
7.49,3.97,6.75,1.93,1.71,1221.19
7.42,7.5,2.8,3.42,9.74,5139.08
0.48,0.01,6.0,8.44,9.23,4090.09
0.22,6.45,3.17,1.48,5.99,607.27
3.47,4.93,2.27,7.69,6.98,1965.7
7.51,3.2,2.59,4.23,2.22,1538.37
0.4,4.74,9.26,1.06,1.44,-561.16
7.88,5.43,8.31,5.53,8.97,4716.95
5.37,3.3,1.42,8.33,0.08,912.99
8.34,8.16,0.45,8.48,1.55,1444.52
1.26,8.39,1.74,3.01,8.81,2294.1
6.36,6.3,9.13,0.13,5.63,930.44
4.59,0.54,9.97,7.05,6.48,1388.68
6.51,6.15,8.08,6.91,9.28,4383.99
8.25,4.51,8.53,2.21,8.6,4496.79
0.69,6.65,3.61,9.18,5.03,648.6
7.91,7.19,1.12,7.4,6.8,2868.58
8.28,1.92,6.56,6.94,1.48,2040.82
9.65,6.78,5.86,6.9,7.13,4377.19
9.11,9.01,0.9,2.07,5.87,2204.06
9.96,7.25,2.92,5.29,1.7,2791.01
2.86,2.75,3.42,2.17,5.45,871.01
9.69,7.37,2.15,9.44,1.92,2937.38
8.37,8.92,1.18,9.37,3.14,1403.22
9.51,1.58,8.53,7.9,0.21,2879.94
7.07,1.55,0.55,9.73,3.03,1942.58
0.9,5.81,4.24,8.07,9.3,3909.55
8.21,3.23,4.81,4.73,6.68,3320.76
5.74,7.27,3.58,5.8,5.12,806.97
6.91,8.66,0.1,1.37,9.03,3513.68
9.99,6.14,4.53,5.25,1.56,3040.46
5.02,0.03,3.92,4.25,6.9,2088.76
3.87,9.41,0.67,4.66,4.42,-771.4
0.93,1.07,1.16,6.7,6.16,1386.05
2.71,4.24,5.24,5.46,9.76,4526.2
5.17,4.67,1.47,6.0,9.29,4376.34
6.53,9.87,7.9,6.6,0.66,-840.85
8.77,0.96,7.06,7.36,7.99,4835.57
2.84,8.76,3.01,3.98,2.31,-980.78
3.55,9.44,4.78,4.74,0.48,-1298.62
5.83,5.72,7.61,7.23,7.6,2564.76
2.74,0.82,8.56,0.11,4.45,183.89
9.17,7.39,5.86,2.33,4.39,2227.44
0.24,9.65,9.16,2.31,1.54,-2019.3
6.96,4.3,8.14,1.56,3.27,933.23
2.24,9.24,8.85,3.74,0.05,-1692.19
1.47,1.05,9.99,1.71,3.09,-370.81
8.66,0.06,9.8,9.58,8.9,5621.31
0.46,9.66,7.35,0.63,7.04,-162.99
3.53,1.13,0.68,7.33,1.75,504.54
9.38,2.11,2.94,2.72,9.59,6996.63
4.98,9.56,0.73,7.75,8.93,2612.19
0.45,7.2,9.04,7.22,0.39,-740.92
3.52,8.47,8.31,7.89,1.23,-851.85
2.4,2.09,6.95,2.99,7.74,2154.01
8.77,9.3,6.81,1.97,3.82,925.06
7.19,7.83,1.51,6.28,9.35,4556.4
0.39,4.27,5.37,6.15,3.18,186.76
6.68,2.39,6.78,4.28,6.72,2399.82
6.67,5.53,9.74,7.46,6.03,1618.61
4.9,4.55,5.82,5.25,8.64,3422.8
3.98,8.16,6.24,9.67,9.77,4223.62
8.89,3.89,9.43,8.47,4.94,2827.17
4.72,3.47,1.7,5.52,8.07,3010.23
4.86,0.51,9.51,2.21,5.19,635.75
3.62,2.8,4.61,3.92,3.66,430.77
8.01,5.14,1.77,5.19,7.37,3595.88
3.9,6.53,0.63,8.48,4.9,769.18
2.8,0.83,3.77,3.34,3.04,259.82
0.07,1.48,6.08,0.63,9.93,4601.11
4.79,5.56,2.21,6.5,7.54,2409.63
8.44,7.49,4.06,7.97,9.98,6407.6
9.98,6.62,3.68,6.19,3.81,3272.38
1.01,0.93,6.96,4.0,7.57,1998.62
1.78,6.05,1.66,1.39,0.04,-310.2
7.23,3.97,4.34,0.89,0.01,1169.11
3.65,8.35,2.63,7.9,7.62,1642.89
7.7,7.29,6.06,5.39,9.62,5190.19
2.77,0.17,7.46,2.69,6.19,1046.4
3.64,2.87,1.43,2.05,1.65,200.59
5.78,9.52,0.33,2.4,0.53,-871.53
2.62,3.77,7.71,1.31,2.99,-93.77
8.24,7.88,0.22,4.1,7.86,3442.1
2.76,5.94,4.98,0.28,6.38,956.2
7.23,2.63,8.74,0.87,7.81,3198.19
8.54,0.53,3.91,1.1,6.92,3664.15
7.49,8.35,4.15,4.83,5.01,1093.57
8.61,5.48,4.52,7.58,0.49,2172.54
7.94,8.5,8.89,8.03,5.79,1524.26
0.04,0.05,1.33,3.72,0.45,67.17
7.5,6.06,8.48,2.22,1.67,791.06
7.09,8.94,5.74,8.08,9.64,4529.63
9.81,5.85,0.35,6.01,4.42,3430.0
9.88,8.01,7.78,0.08,5.71,2963.14
7.64,9.74,0.02,8.04,9.66,4521.15
7.96,2.27,1.41,5.67,6.72,3324.17
6.68,8.58,0.68,8.36,4.76,849.04
9.77,9.75,1.21,4.95,1.54,1539.0
6.4,1.58,4.63,9.13,3.22,1537.27
0.1,7.26,0.21,2.3,2.56,-535.1
7.3,8.49,6.56,2.67,4.66,610.5
6.17,4.25,0.12,9.01,8.67,4337.1
0.35,9.55,7.15,7.76,1.88,-1392.25
0.72,1.78,9.98,0.26,6.63,860.44
7.41,8.52,8.52,5.48,9.64,4395.36
8.29,0.26,7.02,4.84,7.6,3957.39
8.18,9.82,6.96,0.39,6.8,1442.89
4.33,5.72,7.22,0.75,0.81,-187.68
5.2,0.45,9.73,0.64,9.21,3735.81
9.58,1.42,8.11,5.18,6.54,4110.19
9.72,5.6,9.2,5.75,4.3,2914.41
4.41,6.42,8.76,9.49,6.73,1544.91
0.4,1.5,2.63,1.06,3.99,317.29
8.42,6.03,7.87,1.51,6.05,2471.62
6.42,4.83,2.89,2.4,6.73,2233.19
9.03,3.17,8.67,4.36,5.55,2982.41
2.24,7.47,6.79,7.29,8.04,1974.71
1.53,7.21,1.35,5.29,0.47,-470.83
3.7,4.74,6.65,6.16,2.57,163.62
3.54,7.94,5.83,6.28,4.65,-105.11
8.68,9.29,9.44,4.19,5.53,1172.21
9.95,6.69,5.3,3.88,9.98,7527.91
7.9,4.89,6.26,1.46,6.95,2995.24
9.34,7.63,6.83,7.99,1.09,2163.82
9.32,9.6,5.17,8.36,2.48,1521.4
7.25,2.56,2.94,6.2,1.24,1486.31
8.36,2.67,5.39,2.59,1.09,1903.0
3.93,4.86,1.87,9.91,4.95,1280.6
1.74,3.81,4.14,6.5,6.87,1722.85
1.08,2.56,1.91,5.23,7.98,2578.26
4.9,7.23,4.55,9.85,9.0,3853.33
9.28,8.85,6.56,8.15,9.02,5192.07
1.28,9.06,8.76,4.86,4.17,-1216.36
9.24,9.93,8.56,1.14,3.71,755.59
7.22,7.36,1.39,9.67,7.33,3086.68
6.91,5.26,1.75,7.73,6.84,2796.6
2.45,7.83,8.61,6.75,1.33,-852.58
3.71,6.85,0.54,6.62,0.11,-112.76
1.48,2.1,2.86,6.63,3.43,449.73
9.49,4.65,1.88,1.99,9.35,6641.77
2.78,0.38,0.46,8.74,5.49,1356.05
4.41,1.99,1.67,1.88,6.32,1552.87
1.76,1.43,0.7,0.46,7.45,2033.34
1.07,8.88,9.43,8.69,2.04,-1208.47
0.26,3.02,6.31,5.59,9.97,4768.09
7.55,4.69,4.09,9.76,1.57,1902.98
1.62,7.11,3.15,5.3,0.67,-453.95
1.34,6.9,7.14,2.0,5.58,128.09
6.62,6.5,0.74,6.9,5.61,1662.44
9.68,1.46,9.05,6.27,8.44,5703.75
4.49,4.11,3.82,9.23,2.72,843.5
7.81,5.74,4.08,7.29,9.17,5270.74
3.88,8.07,5.84,7.94,6.81,1090.88
1.58,9.52,2.82,6.75,8.18,1326.66
3.19,7.05,9.63,6.31,4.08,-408.7
9.41,6.03,5.55,2.3,9.66,6688.48
7.3,0.85,9.91,3.47,8.44,3715.89
6.69,3.22,0.54,7.16,0.14,1275.39
8.75,1.21,9.27,5.17,4.69,2435.14
4.65,7.32,9.27,0.49,2.8,-630.37
5.37,3.15,9.92,1.09,4.84,525.23
1.74,3.6,8.81,5.5,3.19,-82.21
2.17,7.88,3.34,2.77,3.96,-471.65
