X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,y
8.38,0.45,4.26,3.99,8.61,7.58,5.54,5.48,5.56,6.76,195815.07
9.07,1.36,7.54,6.99,2.92,6.42,9.7,2.4,7.23,7.08,-360840.65
5.66,6.94,6.37,8.87,4.24,3.34,2.5,9.65,4.87,0.53,-208113.92
5.33,7.59,6.85,6.27,8.58,6.58,7.26,9.62,2.29,2.42,201992.73
1.5,2.19,1.35,4.86,2.72,0.49,9.47,5.05,2.17,1.5,-114099.84
1.45,0.49,1.81,2.68,0.31,8.12,7.69,4.77,2.49,2.93,125644.26
3.64,3.34,4.23,4.13,3.37,9.23,3.49,4.89,8.21,6.86,177585.13
3.21,0.72,7.33,2.43,2.42,5.04,1.6,0.93,3.85,1.46,-7106.75
6.23,9.03,6.13,8.75,9.16,4.7,4.64,8.24,8.89,4.12,-241837.29
1.02,9.16,1.55,7.04,3.42,6.79,8.2,2.1,3.54,1.95,-353805.6
0.8,9.09,3.7,0.75,7.86,7.31,7.77,8.07,5.72,8.11,-207952.78
3.42,6.42,5.56,5.96,8.89,3.27,2.7,6.68,4.17,2.36,181343.45
7.84,7.99,7.03,3.08,4.36,1.19,8.32,1.94,1.47,9.82,-703148.94
5.94,3.71,4.08,3.02,0.18,6.29,9.09,6.43,9.71,0.8,-146606.76
8.19,7.39,8.29,4.45,2.97,2.69,1.35,2.61,8.81,6.74,-324139.94
4.62,9.02,2.99,7.22,1.77,5.84,6.02,9.19,8.47,0.44,-286284.34
5.35,8.88,8.72,9.98,0.65,9.49,1.35,0.36,1.59,4.55,-425367.61
2.14,5.99,2.18,4.73,6.11,6.37,2.95,2.24,4.08,7.93,-124103.37
0.1,2.94,3.86,6.92,8.66,9.88,8.03,6.33,8.41,1.81,493494.54
1.27,6.43,7.07,8.52,7.28,4.43,9.08,8.39,3.75,2.99,-203412.0
4.22,0.39,6.62,0.1,1.3,7.09,0.2,1.4,8.47,4.81,-1231.84
1.8,8.03,6.5,3.17,0.62,9.24,3.14,8.51,5.67,2.4,217406.01
5.38,4.78,1.02,3.74,7.13,8.21,2.93,2.13,5.08,6.6,164631.82
8.06,6.36,9.5,3.71,4.31,6.51,0.2,6.74,3.64,0.55,-75264.47
9.22,6.32,3.08,1.11,1.81,4.59,4.56,2.25,1.06,6.07,-159420.71
2.35,9.76,8.02,1.91,9.19,3.54,6.92,2.02,2.45,3.84,-138632.45
5.61,4.98,4.59,5.83,2.14,0.52,1.74,9.05,7.41,7.4,-96997.57
4.63,6.57,2.69,7.8,7.74,8.65,2.39,0.79,7.87,5.68,80008.74
3.54,9.92,8.17,1.54,6.78,9.93,2.19,6.26,5.63,7.54,-56361.47
9.83,5.79,6.51,6.9,8.17,5.06,8.74,6.11,3.48,1.8,-99601.22
2.58,0.72,5.2,1.75,3.88,1.09,6.54,7.01,1.99,0.46,9294.73
2.99,8.68,0.71,1.01,6.93,8.46,0.75,0.36,5.65,4.15,42390.86
9.5,2.78,8.66,5.25,5.13,0.17,9.64,1.22,7.32,5.2,-298309.63
3.54,0.35,4.19,5.85,0.42,0.21,6.04,0.66,7.23,1.4,-74791.99
8.39,4.41,3.97,8.16,5.77,2.58,1.22,5.08,4.45,1.73,-203414.07
5.59,3.26,7.38,2.79,5.61,6.21,8.37,0.69,4.51,6.55,-86218.0
4.57,9.08,4.7,3.64,3.47,5.92,3.96,4.95,2.99,4.24,-249045.13
3.04,8.97,2.64,3.89,9.53,9.13,5.92,3.04,6.04,9.07,65645.82
8.49,7.26,0.08,2.99,4.24,8.88,1.12,6.76,1.33,9.43,-231705.79
4.31,8.05,2.77,2.47,2.54,1.2,1.36,5.83,6.74,3.35,-161488.17
6.17,7.76,3.61,4.68,3.89,0.31,3.39,6.92,1.73,0.25,-119999.63
4.06,1.48,2.35,0.82,4.13,1.47,7.18,5.32,6.52,9.72,-466694.46
7.01,4.78,1.06,5.33,6.32,4.34,8.6,5.91,0.54,9.85,-518244.72
2.38,0.25,7.63,6.65,2.76,5.18,6.06,6.43,1.37,7.98,-232837.7
0.95,2.88,7.38,0.6,3.01,5.47,8.46,8.2,4.85,9.62,-412479.13
5.06,9.21,0.49,9.63,3.99,1.79,6.96,7.48,2.13,2.7,-675566.65
1.1,3.33,2.92,5.7,7.87,5.93,8.8,3.87,0.95,5.61,35671.25
7.71,9.26,1.05,1.19,2.59,3.36,2.64,1.84,8.57,0.91,-384105.61
0.86,2.03,3.58,4.12,5.33,0.86,4.28,5.27,0.76,0.31,15676.48
9.17,8.77,1.7,0.19,4.8,5.19,3.9,6.24,6.72,3.01,-277810.91
1.25,2.72,2.27,9.66,1.28,4.26,9.26,8.62,5.66,3.71,-426547.81
6.0,2.5,0.0,4.03,6.07,6.65,9.24,8.36,1.63,9.36,-303381.67
7.34,0.24,2.93,2.79,8.52,4.74,7.27,1.98,9.85,7.47,-74797.29
4.65,2.68,8.53,3.1,6.5,2.57,2.86,5.18,7.14,6.85,-89832.27
6.48,7.43,8.97,9.23,9.56,2.9,0.54,0.38,1.32,7.11,-218555.28
9.8,6.34,4.25,2.78,8.13,3.7,7.8,5.27,1.59,9.9,-496148.92
9.95,3.48,1.99,5.53,6.84,7.57,1.57,3.27,9.69,4.75,-76726.53
8.26,2.86,3.51,7.38,3.2,4.69,2.06,7.25,1.29,0.94,-110545.73
0.92,2.69,9.11,4.75,8.34,8.51,8.89,5.97,2.31,4.73,243948.16
1.22,9.15,7.93,3.64,4.9,7.49,7.69,3.78,7.38,5.89,-295500.52
3.03,3.96,8.68,3.47,0.27,7.29,7.57,1.56,8.41,0.0,-45595.85
2.43,8.35,5.1,5.75,7.3,0.08,1.03,1.14,0.38,6.55,-184882.8
9.15,4.49,6.09,7.35,9.61,6.75,8.27,9.08,7.83,1.6,258801.45
0.49,9.63,2.45,0.12,6.98,5.55,1.5,1.89,8.8,2.02,-328144.89
0.67,0.28,4.84,1.29,8.04,1.54,5.52,3.8,1.57,0.16,144096.25
7.42,7.91,1.61,6.76,9.96,3.51,2.66,6.81,8.54,0.06,186051.72
7.02,6.5,6.39,8.65,6.29,8.56,4.36,4.71,2.94,8.36,-270581.21
3.26,1.13,7.67,7.72,8.47,2.62,7.87,1.63,1.49,9.76,-447672.55
8.82,2.94,4.14,5.2,9.19,4.97,2.5,4.67,0.85,5.46,208554.38
3.79,7.66,1.55,4.89,4.36,0.03,0.11,5.41,8.2,3.54,-169462.2
3.68,8.67,7.48,0.39,8.26,6.16,5.07,5.88,8.74,3.02,-82529.87
8.24,6.69,9.42,4.16,5.98,4.19,1.95,3.39,9.51,2.37,-233002.93
8.21,8.15,1.35,3.38,0.35,6.67,1.32,9.91,8.05,5.36,-43584.5
4.34,3.49,1.74,5.01,3.3,5.75,4.94,5.01,6.57,8.17,-192531.6
5.75,5.43,8.61,8.7,7.93,3.29,8.69,5.9,2.53,6.12,-275363.37
0.9,5.99,2.47,5.43,5.22,1.28,3.63,9.63,3.7,9.99,-397642.6
4.45,8.76,8.49,2.66,3.1,6.06,0.65,8.57,5.03,1.86,-155956.93
3.05,0.13,4.62,1.66,3.41,2.95,4.6,2.31,1.14,9.16,-327824.56
1.92,4.61,3.63,1.98,9.17,6.05,6.41,8.29,4.18,2.87,371505.45
8.74,7.48,1.36,1.12,3.28,0.99,8.65,2.1,6.53,0.25,-243738.66
2.19,6.39,2.3,5.86,1.34,7.99,1.99,2.32,6.41,1.16,51691.71
8.8,8.07,4.67,1.08,9.37,5.91,6.99,8.35,6.91,9.44,-201708.55
0.08,2.36,4.16,4.39,8.52,2.05,1.96,0.48,6.2,7.71,43906.91
9.75,3.61,1.4,5.64,3.18,4.37,1.52,1.19,9.86,4.27,-248191.26
0.59,4.68,5.68,6.81,5.17,2.73,0.49,3.68,3.3,8.44,-290990.28
4.63,0.46,1.03,9.84,6.6,7.08,5.34,2.18,2.06,4.58,-327401.6
9.95,1.5,4.41,1.75,0.52,3.08,8.08,0.73,4.08,4.97,-177007.38
5.14,4.41,9.69,4.15,2.75,9.74,3.17,4.92,0.02,1.3,317293.14
9.5,1.23,9.42,6.56,7.45,5.78,5.07,9.03,1.74,0.08,19999.36
2.9,1.51,9.31,4.32,1.74,7.45,6.0,0.64,8.31,1.46,-25151.02
9.1,1.97,7.06,2.57,1.47,6.97,7.88,3.98,9.82,0.54,-169310.07
5.36,3.66,2.49,1.96,4.62,0.58,0.64,3.65,9.05,6.98,-161866.1
0.31,7.26,3.2,9.06,3.04,5.62,2.55,4.59,2.89,9.64,-775357.53
3.2,5.44,7.55,4.76,7.99,1.03,9.99,5.02,8.79,1.05,-106891.98
5.47,7.92,5.67,0.25,7.99,9.12,1.97,0.2,7.19,5.22,244945.39
2.98,8.82,4.56,7.7,6.18,6.22,0.9,7.4,9.28,4.32,-347391.29
2.48,1.82,6.18,8.56,5.84,3.04,0.62,9.02,1.35,0.46,-99871.98
2.26,0.31,6.86,8.57,1.05,6.5,8.82,7.82,6.05,5.17,-244211.92
4.35,7.58,3.1,0.59,5.34,6.72,9.82,1.95,0.72,1.37,-156898.56
7.42,4.22,5.22,9.22,2.38,7.49,9.9,3.36,3.59,7.17,-481951.65
4.95,7.17,3.49,2.57,9.86,0.3,0.85,1.69,5.41,0.43,332076.95
1.24,4.0,0.25,6.13,5.16,8.32,4.28,8.73,1.13,2.03,235545.62
4.25,3.28,4.31,6.54,3.71,8.48,5.05,9.86,9.45,4.73,188890.61
5.9,3.89,5.23,7.15,7.77,4.49,3.21,1.18,5.18,0.07,21887.58
9.03,1.89,0.37,7.85,7.75,8.93,3.48,8.98,0.96,1.78,273142.2
7.88,0.15,1.01,8.24,3.74,9.43,9.48,8.12,4.62,4.82,64656.37
6.58,7.91,8.05,2.26,3.51,5.33,3.22,9.77,3.93,6.44,-67073.94
9.61,7.89,8.39,6.76,1.61,1.67,9.95,7.9,2.64,1.96,-418550.28
0.73,6.13,6.81,2.03,0.21,7.81,1.88,1.17,5.53,4.05,67041.69
4.6,5.62,8.36,5.59,4.9,0.6,1.31,3.25,6.13,6.75,-165549.71
0.35,5.98,2.3,6.23,7.61,2.17,6.9,3.32,4.72,6.37,-46973.78
1.14,1.91,4.27,8.07,1.74,2.15,6.59,5.2,4.52,0.99,-185871.59
5.55,7.24,4.6,6.43,4.6,8.33,0.47,1.24,5.51,5.91,-3978.38
6.91,5.67,5.15,0.45,4.06,6.45,1.73,4.77,3.12,5.53,-18657.21
7.06,3.59,5.98,3.57,3.4,3.74,1.3,2.95,3.26,0.51,-29584.35
1.19,4.42,1.15,3.18,7.66,6.03,1.93,8.71,6.3,0.21,220328.29
10.0,6.7,1.05,4.56,3.06,6.27,1.79,1.07,2.56,2.79,-139164.23
1.86,1.33,3.13,0.26,9.95,7.53,2.37,0.96,5.22,3.39,552525.95
3.46,7.46,2.45,4.49,9.69,6.06,8.49,3.78,6.26,1.36,243026.69
7.35,2.78,0.88,6.09,3.96,7.41,6.65,0.17,9.03,9.08,-367820.04
3.33,1.77,4.96,9.86,9.95,0.75,7.71,6.7,5.88,0.41,-31099.68
3.3,4.39,3.2,9.62,3.62,1.87,8.76,5.03,7.58,0.4,-504497.22
7.32,6.79,1.24,3.99,4.87,3.04,9.71,2.88,8.39,0.41,-252001.8
2.37,0.8,4.84,7.68,9.55,2.91,8.64,7.49,7.01,0.55,180208.28
7.17,6.1,9.8,8.2,7.24,5.32,9.29,8.91,4.13,9.9,-686968.72
9.95,5.67,8.43,6.93,7.54,1.31,3.14,6.3,9.01,8.05,-376890.49
2.64,2.98,3.0,5.01,1.91,3.07,5.58,7.58,5.56,9.3,-341109.22
9.62,7.86,2.93,9.19,8.61,0.38,7.66,0.11,6.23,0.56,-377387.01
4.6,0.51,4.19,6.66,5.51,6.38,9.39,5.81,5.57,2.66,-97415.16
1.63,5.64,2.91,2.09,0.82,7.48,7.78,9.42,1.59,9.47,-213440.53
1.13,9.55,7.8,7.29,6.78,2.91,4.36,4.93,6.14,0.8,-419204.13
5.44,5.23,9.63,4.17,2.32,1.81,9.96,1.06,8.33,7.79,-434079.0
1.87,8.32,2.42,9.37,5.96,6.55,3.21,2.2,9.01,1.42,-513501.51
1.86,0.78,6.27,8.39,9.31,2.76,3.68,0.63,2.44,9.84,-354222.33
5.8,2.06,8.49,4.52,3.08,4.27,0.72,4.89,7.02,7.59,-197509.04
7.86,7.9,9.43,7.04,9.5,1.36,9.68,2.23,2.45,6.26,-133940.73
6.35,4.71,8.3,6.67,3.02,4.3,3.91,2.21,6.1,5.76,-164638.71
3.3,8.68,9.55,5.58,4.93,8.04,5.24,2.67,5.81,2.46,-160460.44
3.63,6.92,1.43,3.33,1.61,3.28,2.66,9.31,8.43,6.31,-59390.36
5.2,7.06,4.99,9.55,0.83,5.26,9.71,6.6,5.38,0.98,-557366.96
7.57,6.51,5.8,4.24,6.11,5.75,3.31,8.98,1.03,7.18,-28827.74
7.26,5.14,6.02,7.16,0.58,0.99,4.57,9.89,9.98,6.26,-155891.15
3.02,2.51,7.51,6.67,3.4,1.08,8.12,6.85,4.29,1.87,-115728.41
5.81,3.63,0.89,4.12,4.77,2.64,0.82,8.21,2.43,8.33,-147917.81
5.73,1.64,6.41,7.17,2.82,1.94,4.0,7.6,2.06,3.68,-76262.56
7.08,2.82,9.15,5.21,6.59,6.39,8.05,6.53,1.53,0.12,-21175.55
0.71,9.08,5.59,1.2,5.97,3.45,6.7,7.1,3.08,4.68,-242884.93
5.57,9.37,8.69,4.47,4.2,1.04,0.51,2.05,0.22,9.97,-861756.67
6.64,6.83,1.18,6.56,8.23,9.74,5.32,5.48,1.21,7.4,322550.22
3.94,9.29,1.14,9.29,9.32,8.3,5.77,4.78,2.04,4.85,-155833.38
5.58,7.8,7.04,9.08,8.29,4.62,9.35,8.41,3.58,2.11,-292178.23
4.55,9.32,6.6,1.43,5.24,2.63,0.22,2.82,9.85,6.86,-500192.13
3.37,7.18,1.56,0.66,0.23,4.06,0.8,4.7,4.5,6.99,-167285.57
3.68,5.89,0.05,7.54,5.75,6.76,1.27,7.79,8.12,7.27,-163281.14
4.27,4.26,9.68,2.41,4.42,2.15,9.32,9.07,2.46,4.15,-73384.75
1.74,5.05,6.82,0.48,0.09,4.49,2.06,5.49,3.85,2.92,-16649.7
6.06,7.56,7.35,3.78,8.99,5.25,5.66,8.24,7.49,1.65,168734.31
6.41,0.35,8.74,9.14,4.82,2.6,9.41,5.38,7.57,7.35,-593312.75
2.88,9.7,9.81,3.04,7.96,9.64,9.01,1.91,0.66,7.2,-104385.78
6.0,1.51,9.42,4.57,7.38,9.13,8.72,8.23,7.81,0.08,266114.04
7.54,4.8,4.11,8.43,8.64,6.9,6.79,1.42,3.32,7.48,-100283.66
4.56,9.77,5.93,3.24,8.94,0.63,4.76,7.72,3.81,2.2,-95879.66
9.06,5.61,0.76,9.58,3.01,4.9,8.52,9.55,3.85,3.52,-401818.54
9.35,9.22,5.66,8.25,3.53,9.2,4.68,6.93,5.61,4.35,-250827.29
2.05,1.82,6.77,9.72,0.76,6.44,9.5,2.18,7.92,3.46,-532745.0
1.39,0.22,0.12,6.29,0.49,7.73,7.23,6.94,9.28,5.51,-39635.42
9.36,5.66,7.95,9.14,8.13,4.15,5.58,1.23,1.67,2.38,-288126.52
5.97,3.05,3.39,9.57,8.46,9.49,0.22,2.42,0.32,4.18,147834.73
0.98,4.42,8.91,2.41,4.01,3.8,4.71,4.43,8.44,9.27,-449678.3
2.38,3.07,7.05,3.7,7.68,0.93,5.78,2.39,9.66,4.3,-24005.98
9.31,5.31,3.61,6.76,9.79,0.54,0.28,2.98,2.97,7.33,133938.56
6.57,6.36,8.06,0.74,3.03,1.98,6.91,3.08,2.09,4.18,-121792.89
3.93,4.38,7.23,5.15,5.04,1.76,0.79,0.26,8.17,4.97,-95019.59
9.88,2.69,8.93,6.48,2.55,9.65,7.47,6.19,5.62,4.98,131101.81
4.14,4.71,7.67,2.43,9.03,3.0,2.12,8.15,9.61,9.81,-257299.67
9.2,8.66,4.64,6.54,8.39,1.73,7.39,9.07,2.56,7.15,-184821.08
9.25,8.05,3.05,0.68,9.73,7.39,0.79,7.81,6.86,2.78,305411.23
9.77,9.71,6.87,2.87,5.19,7.65,1.64,8.89,5.67,4.67,-279040.06
9.73,7.59,1.52,2.06,9.76,9.18,6.03,7.05,2.23,3.53,512834.31
1.36,0.41,5.49,5.46,5.28,7.86,1.78,3.42,6.54,7.01,23262.67
9.67,6.89,0.99,6.81,9.4,0.44,1.03,2.61,1.57,2.93,97906.89
5.54,9.28,2.49,0.37,9.75,5.48,7.5,8.71,3.34,9.67,-252084.68
7.13,4.96,9.59,4.58,2.29,7.44,2.03,7.37,2.89,8.07,-150735.95
1.06,2.74,8.6,7.01,6.52,3.1,2.75,3.58,8.39,8.08,-301636.02
5.21,3.66,6.68,7.95,6.6,9.63,0.62,6.73,0.77,9.35,-75045.68
0.52,2.93,5.96,4.33,8.15,4.66,5.27,6.39,2.57,1.33,167657.41
4.0,5.93,7.24,4.17,3.37,0.78,4.71,6.13,1.56,5.52,-77103.34
2.46,7.24,9.18,4.32,3.38,3.31,0.57,8.94,7.53,1.73,-83277.09
9.81,0.93,5.81,1.77,9.21,7.21,5.29,7.4,6.25,9.37,-59032.67
3.59,3.4,1.29,5.28,6.49,4.84,8.96,4.11,1.81,8.76,-300451.94
4.18,8.54,9.94,3.53,1.25,6.23,3.81,4.88,1.78,2.54,-242853.4
3.95,5.34,6.47,0.56,0.8,4.89,2.7,7.87,5.69,1.55,22470.97
8.39,8.12,7.36,3.71,9.2,5.67,3.37,4.63,9.31,9.8,-437729.24
1.23,1.73,9.94,3.14,9.24,9.97,1.52,9.91,3.18,9.96,359835.14
5.4,2.68,7.13,7.69,8.93,5.05,0.12,4.1,9.59,3.37,15358.31
4.6,8.77,1.41,7.36,6.17,5.51,1.5,8.06,5.33,1.33,-222770.66
2.17,4.96,5.18,7.9,7.79,1.49,1.39,4.84,6.07,0.65,-46405.27
1.82,7.32,2.01,8.87,8.66,5.41,9.08,7.42,8.29,2.97,-216327.31
9.6,1.02,3.7,7.01,3.29,3.5,2.87,7.61,6.24,2.55,-144115.64
7.02,0.19,10.0,9.37,3.03,6.37,7.66,0.74,7.78,7.63,-613005.77
3.88,3.26,9.1,8.88,5.91,6.24,3.11,2.31,0.74,6.5,-312530.12
8.76,5.41,8.0,5.81,6.69,9.79,0.79,5.99,2.73,4.09,338292.6
7.79,6.95,6.14,1.2,4.2,5.68,4.73,9.43,7.39,7.54,-110170.29
2.74,1.79,8.26,2.35,0.35,0.38,3.31,3.5,6.99,0.08,-56875.26
1.04,1.44,3.39,5.15,4.58,9.36,6.38,3.08,0.59,8.05,134266.63
9.18,5.05,2.62,8.42,0.73,5.82,3.47,1.45,1.35,1.77,-268000.06
8.42,9.69,5.29,6.65,4.91,2.51,4.63,7.04,1.91,9.32,-805510.66
5.68,5.01,8.51,3.15,6.45,2.44,4.0,2.17,1.56,9.17,-340378.34
1.8,2.11,2.71,9.95,0.68,5.25,3.74,8.08,4.53,0.8,-397801.15
4.58,8.86,1.98,10.0,2.12,2.65,1.31,0.26,5.43,7.39,-842840.34
5.6,3.51,7.54,4.19,8.49,0.32,3.46,4.34,5.7,1.78,157105.9
4.2,8.44,6.61,1.42,3.47,8.99,8.61,9.76,9.46,8.11,-116159.14
6.56,9.38,7.94,0.48,5.95,5.44,8.14,2.57,0.78,1.03,-354710.05
2.4,1.07,2.11,2.34,9.2,4.8,0.59,4.94,3.48,5.24,295306.31
8.36,0.67,0.09,6.64,3.32,0.89,6.79,4.24,8.27,9.09,-491739.33
6.7,3.71,1.24,3.98,5.71,0.84,6.71,1.12,3.28,4.28,-25924.18
9.34,8.23,1.95,4.76,6.79,7.26,9.84,5.06,5.31,7.75,-372199.37
2.25,9.87,1.02,9.6,8.08,2.62,8.04,2.53,9.73,8.15,-984688.09
4.38,9.89,3.03,3.32,2.64,6.14,9.24,5.5,0.18,4.05,-466144.52
7.41,8.03,8.99,8.56,6.67,2.4,0.97,8.08,9.31,1.62,-420999.43
3.46,4.33,3.24,2.5,8.81,8.57,5.79,0.2,2.17,7.3,329873.16
9.01,8.38,9.51,6.65,1.41,3.83,8.16,1.7,9.45,3.55,-527466.16
1.74,9.57,9.37,4.57,7.0,4.04,1.64,7.4,1.54,5.77,-339244.09
9.91,3.84,8.36,6.0,5.63,5.92,1.95,1.29,9.35,6.79,-295135.56
4.84,1.6,6.14,9.87,2.57,3.89,9.68,7.02,2.44,5.09,-568442.44
4.32,7.08,9.98,0.95,0.03,2.56,5.21,4.64,4.43,5.96,-210946.47
5.45,1.43,4.43,6.62,7.12,1.59,6.43,9.93,7.2,7.2,38979.56
8.97,6.82,8.39,8.48,0.91,2.19,2.39,4.79,5.12,1.4,-385623.92
9.2,9.78,0.04,3.49,9.03,3.16,0.16,6.95,1.98,5.02,-180331.14
8.67,2.86,9.9,7.73,1.83,5.08,5.66,5.27,5.1,7.1,-360393.04
5.68,6.25,2.69,1.13,2.13,3.74,1.01,5.47,9.63,4.98,-161259.78
7.61,4.24,1.05,6.74,2.68,0.57,5.02,7.99,0.83,0.79,-56108.59
1.4,0.47,5.07,9.08,5.06,4.75,9.11,4.71,2.08,6.18,-409500.09
9.81,5.16,5.97,0.28,1.0,4.26,1.58,9.4,3.16,6.04,-37121.55
1.03,6.52,4.8,1.7,3.47,5.3,1.17,6.62,3.54,6.66,-84395.05
2.29,8.74,1.48,5.6,6.71,7.79,9.99,5.33,2.3,7.36,-299126.73
5.94,2.29,1.32,1.69,2.46,1.63,9.53,7.9,5.7,5.97,-113650.88
3.82,6.72,1.35,2.46,3.79,4.48,4.42,6.93,1.87,7.79,-176340.28
5.73,4.75,3.51,3.81,9.36,8.49,5.19,2.92,9.29,3.01,415088.55
9.96,1.26,9.5,0.45,1.6,4.04,3.94,4.49,3.75,3.2,-173905.2
6.41,0.54,4.57,1.36,6.51,4.01,6.94,5.16,2.17,4.53,14032.2
4.41,3.5,0.95,3.22,0.26,7.58,3.13,1.04,7.07,0.86,85450.18
3.23,1.33,8.17,0.59,7.5,4.02,5.13,4.54,0.39,0.42,76661.65
1.68,7.7,6.15,1.31,1.52,0.51,7.05,5.04,6.28,0.87,-162110.59
7.9,1.07,4.8,4.42,2.91,5.51,4.61,3.5,4.56,3.27,-30687.64
9.97,0.75,9.04,7.44,7.49,3.1,3.13,9.77,9.29,1.31,-100952.39
4.43,0.02,0.32,3.34,9.54,9.64,7.82,1.43,6.33,9.91,212614.0
9.34,5.42,3.2,2.34,3.32,8.52,8.01,1.43,6.29,0.59,47050.78
8.73,5.03,7.26,5.98,4.02,5.86,9.63,3.76,6.28,3.61,-223872.15
6.19,1.91,4.2,2.83,7.97,3.05,5.29,6.65,7.0,1.5,128234.32
2.24,5.14,0.87,0.99,5.01,6.18,5.25,2.03,9.86,9.42,-457541.28
8.87,8.76,8.48,1.55,7.62,7.3,4.98,6.71,3.95,4.8,-114386.58
4.93,2.03,5.64,0.49,6.22,4.11,4.08,3.5,3.31,1.21,36294.57
2.75,9.65,9.15,2.51,0.08,0.4,8.46,4.44,0.86,5.64,-509907.72
3.03,1.16,7.31,2.11,1.78,8.87,7.65,1.5,6.29,5.94,143625.73
8.05,8.05,3.58,4.75,1.15,8.13,2.23,4.84,0.27,7.89,-191293.06
5.94,5.57,1.66,3.78,5.43,9.25,9.58,7.83,2.25,5.22,214172.69
3.03,5.38,3.99,5.94,7.46,7.18,0.7,2.48,6.85,9.98,-381310.94
2.86,4.24,3.19,4.92,6.66,2.96,4.69,1.42,5.79,3.36,23414.36
7.37,8.96,3.15,0.83,7.84,9.11,7.13,2.37,6.69,5.48,76031.76
4.73,9.47,8.63,6.23,6.77,7.39,5.66,6.13,8.17,0.54,-299262.06
1.44,9.85,5.66,8.01,2.26,7.65,8.9,5.58,6.17,7.37,-644794.93
2.29,6.93,0.07,1.03,4.55,5.1,4.32,7.76,9.02,4.96,-95212.99
3.82,8.85,3.14,8.36,4.83,8.16,6.04,4.67,8.73,2.75,-334702.69
7.91,6.59,3.18,1.67,6.49,7.42,5.29,8.62,9.02,1.67,63225.91
1.88,0.96,4.27,6.2,6.13,7.95,2.33,1.88,0.23,2.19,136986.66
4.69,1.52,0.04,3.59,7.37,2.09,1.38,5.86,0.81,0.05,104075.28
7.83,0.99,1.46,3.97,0.34,6.61,9.81,8.62,7.2,0.51,-49139.33
0.12,8.19,8.04,8.08,6.67,2.96,9.12,6.26,9.82,9.66,-911937.33
5.4,4.98,9.37,8.8,3.63,0.41,7.93,1.25,2.39,2.07,-383592.65
8.58,8.08,1.74,9.99,9.37,5.37,9.9,8.48,6.65,2.65,-406414.97
6.02,3.69,9.6,8.84,8.96,8.24,4.36,5.76,5.53,1.4,93902.7
5.06,9.0,4.42,8.49,3.02,6.87,8.07,7.03,8.57,9.4,-857280.7
5.64,4.53,6.2,4.58,9.03,6.78,5.47,5.0,2.81,9.0,4437.03
7.17,2.68,0.26,0.48,2.62,3.43,3.81,1.19,9.48,2.68,-118503.94
8.03,2.98,9.88,0.63,2.15,7.07,2.53,3.81,7.22,3.23,-64333.5
9.32,5.36,7.2,3.47,2.17,2.6,3.34,5.09,2.87,8.82,-386878.53
4.49,1.84,9.14,1.47,6.49,7.01,9.38,4.27,4.24,3.96,-33460.45
6.54,0.52,7.13,6.43,2.18,4.89,6.31,7.53,9.91,0.48,-169573.62
0.89,3.7,9.56,5.07,4.08,8.16,9.73,9.94,8.3,2.81,80542.71
1.39,7.21,2.52,8.51,5.43,4.19,8.68,1.03,7.64,0.93,-381050.94
2.97,1.59,9.96,8.1,5.99,2.45,9.44,0.81,8.92,0.07,-395051.8
3.94,8.05,3.47,6.96,6.38,2.83,1.58,6.06,8.84,2.14,-240265.35
6.15,4.17,4.31,3.02,2.76,3.5,6.88,7.55,4.0,4.54,-10810.94
2.26,5.49,2.78,1.11,2.13,4.37,7.11,8.28,5.71,8.53,-213359.74
5.9,0.33,7.03,9.21,6.81,4.72,4.95,6.56,2.21,4.7,-267786.8
6.63,4.18,4.17,3.15,5.95,6.5,9.97,4.63,0.87,6.34,-123199.16
6.5,3.72,4.99,2.06,6.73,0.85,8.93,1.04,8.49,2.78,-93868.24
6.42,9.19,6.4,0.78,6.27,6.96,0.34,1.55,2.76,6.45,-250864.44
5.95,4.82,6.94,9.81,1.31,1.82,5.81,7.71,9.08,2.28,-519800.92
1.56,3.59,4.72,2.11,6.65,3.98,4.53,6.96,6.9,4.89,45618.18
2.96,3.35,5.09,3.79,6.6,0.71,6.15,8.89,4.71,3.84,120751.26
4.61,8.9,7.28,1.93,3.05,0.17,2.21,6.72,7.76,8.18,-466242.3
1.05,0.81,8.07,7.09,9.56,6.49,5.47,4.6,2.45,4.57,282893.04
1.69,0.08,8.96,4.1,9.84,4.0,3.37,6.77,6.38,6.19,332618.36
0.08,6.97,4.69,1.62,9.26,6.24,7.6,1.59,9.93,0.1,121494.99
1.22,3.67,5.74,0.23,5.13,1.4,9.84,9.88,1.63,1.82,43913.22
6.35,8.4,0.1,0.94,0.95,4.36,9.03,7.57,2.9,7.19,-331900.46
6.32,4.47,1.79,2.37,4.25,0.22,1.84,5.2,2.64,4.56,-20472.04
7.96,3.87,7.85,6.13,1.97,9.47,9.31,3.87,6.59,1.61,128138.14
0.53,7.93,6.71,7.77,4.75,6.82,4.37,3.5,6.18,5.66,-259281.75
4.84,8.68,9.49,9.3,7.45,6.41,9.86,9.06,1.68,1.81,-492614.82
5.47,4.84,5.94,7.66,6.81,7.64,1.0,9.25,2.81,1.09,145948.43
2.91,7.54,4.58,6.55,0.6,9.44,2.16,5.93,1.19,9.84,-275463.37
5.85,8.86,0.91,3.78,6.62,5.64,7.56,9.86,2.59,0.01,-40758.3
