X1,X2,X3,X4,y
0.91,2.39,0.49,7.33,-5.77
2.76,4.95,6.07,3.12,46.79
5.11,2.58,6.5,4.72,38.96
8.26,8.58,4.63,0.89,112.38
0.97,3.62,3.49,8.22,3.27
0.94,1.39,3.68,3.57,7.79
1.35,0.12,5.78,5.62,-6.55
8.49,4.94,1.49,8.3,56.3
8.68,9.44,2.31,6.16,92.1
3.51,4.22,4.41,1.07,50.18
9.85,4.13,8.51,9.72,58.54
6.4,7.25,6.75,6.17,66.46
2.67,9.46,1.21,8.79,46.03
6.35,9.49,0.4,4.35,85.4
9.78,6.24,6.37,2.39,105.73
7.78,9.94,1.2,8.0,90.47
8.34,7.31,8.07,1.21,105.22
9.77,5.72,8.13,3.02,98.89
1.8,0.42,8.44,1.23,16.3
0.75,7.12,1.07,4.13,33.24
0.77,1.17,5.3,8.81,-16.64
5.77,8.4,3.09,0.83,90.33
4.03,3.52,4.09,3.91,32.44
8.37,7.64,4.57,4.9,95.78
1.04,6.45,3.51,0.85,45.84
9.47,1.47,7.42,7.77,49.65
2.21,9.46,9.6,6.93,47.72
4.16,9.79,9.03,6.13,73.11
3.37,2.56,1.25,9.11,6.17
5.72,8.89,5.27,9.27,59.1
0.25,4.49,3.51,0.5,33.16
4.99,2.22,6.73,0.37,46.53
5.54,3.26,0.3,1.96,51.36
5.65,6.92,2.8,2.41,72.06
6.26,8.2,3.92,5.66,73.39
4.04,6.38,4.63,6.82,45.03
6.4,4.86,3.98,9.39,42.71
6.8,1.53,6.84,0.53,57.54
6.14,5.23,9.6,3.77,63.01
5.21,3.81,6.7,2.18,57.73
7.08,8.9,0.69,7.99,74.77
3.48,7.54,5.78,8.57,45.02
4.33,2.4,8.09,4.51,38.2
8.52,3.98,0.41,5.03,67.84
9.92,7.9,7.51,1.12,117.78
0.22,8.82,2.22,2.76,50.07
2.38,3.68,2.69,8.49,15.86
5.45,8.14,7.38,8.04,58.36
5.79,1.58,6.59,5.78,33.26
6.67,5.19,5.89,2.05,71.45
2.78,3.6,6.96,9.25,9.21
6.32,8.98,3.73,1.81,97.52
5.92,5.45,5.5,8.73,48.81
5.86,6.79,1.74,6.0,58.71
6.58,4.09,5.72,3.94,54.69
7.5,8.87,5.33,4.33,92.86
1.37,9.63,9.39,8.78,38.74
3.04,4.45,5.32,3.97,37.77
3.06,9.9,8.67,8.09,50.92
0.66,3.33,7.26,2.4,23.56
9.98,8.13,4.85,8.79,91.11
4.22,9.92,0.23,4.98,67.26
6.21,7.26,2.85,6.98,64.86
2.49,7.86,9.53,6.1,49.3
7.02,6.56,8.4,0.95,91.85
4.73,5.71,6.27,8.12,43.4
0.15,6.44,1.76,1.84,35.24
7.9,0.65,5.78,4.69,47.43
4.04,2.01,6.91,9.45,3.74
9.49,3.84,1.86,2.29,80.17
8.14,1.49,9.08,1.87,70.04
2.71,4.96,5.78,3.45,36.76
8.17,4.89,4.8,0.83,84.8
6.09,1.09,9.05,8.94,19.27
0.16,6.09,6.32,5.32,22.69
1.73,4.47,7.92,6.12,21.32
8.66,4.47,7.01,0.8,82.46
1.98,1.31,5.54,4.61,8.76
2.35,8.47,9.54,0.35,78.08
9.08,7.41,0.97,7.68,82.62
8.19,0.49,3.81,1.55,59.06
5.31,8.06,6.85,4.98,72.59
3.07,2.47,1.62,0.34,39.08
7.68,0.08,8.46,7.92,29.65
5.41,8.38,7.91,2.25,86.71
1.98,7.85,0.33,6.84,36.44
5.29,7.69,3.9,0.59,83.18
6.31,7.78,5.05,4.18,78.57
5.72,6.1,4.0,0.07,81.31
6.96,8.51,0.73,6.1,78.46
8.09,8.07,0.52,3.72,94.22
9.04,2.76,4.76,0.25,82.49
6.05,3.91,5.5,0.03,72.51
8.53,1.49,1.62,0.58,69.73
9.53,3.37,1.7,3.25,71.01
6.83,9.85,6.81,9.81,75.49
7.82,7.31,3.27,4.6,87.16
9.54,3.98,5.88,3.02,85.9
0.16,6.21,2.48,2.68,31.04
3.53,3.86,1.45,9.89,13.83
4.52,1.66,2.68,9.74,2.64
2.33,3.02,9.24,6.99,14.92
2.25,9.44,8.83,7.82,51.89
1.78,9.8,0.66,0.56,73.52
1.89,8.89,3.47,0.48,66.78
9.4,9.89,0.17,6.45,98.14
0.33,2.93,7.23,3.64,10.95
6.95,6.24,6.17,9.26,55.52
5.65,3.81,8.14,8.73,31.91
7.29,2.02,6.68,7.99,36.4
6.38,5.9,2.56,6.09,55.43
2.83,0.13,9.24,7.53,-5.43
4.13,7.69,1.86,7.84,50.95
7.42,6.53,2.02,4.59,76.51
8.33,9.38,4.32,9.7,80.91
6.65,0.59,8.08,9.5,19.28
4.17,0.83,9.66,7.59,7.18
8.47,8.33,0.7,0.39,113.01
7.82,1.84,1.17,1.03,64.47
7.93,4.57,2.73,6.84,59.2
4.76,9.93,1.31,4.47,80.01
7.16,8.72,0.36,7.07,75.02
8.18,5.8,2.92,3.98,80.83
0.56,8.65,8.53,5.55,40.87
8.39,0.22,2.74,3.47,50.65
4.03,6.68,4.75,9.11,39.6
8.2,5.49,9.06,5.04,75.37
8.58,6.96,0.82,9.18,73.46
5.13,0.34,5.71,0.38,37.26
0.84,5.04,4.6,0.73,39.5
5.43,9.48,3.92,8.62,62.59
9.62,2.01,6.4,1.17,79.41
8.65,1.74,9.98,9.68,37.23
8.69,8.84,8.52,4.95,101.06
1.99,1.87,6.75,8.53,-2.71
9.95,3.65,6.67,0.24,96.53
5.93,9.99,2.91,7.43,77.91
7.17,8.75,3.94,5.44,90.45
7.26,6.17,6.61,9.37,57.14
9.78,5.56,4.27,3.25,96.74
6.75,0.89,4.85,2.53,45.68
0.4,2.4,7.67,7.44,-8.51
1.5,3.39,5.52,9.28,-0.69
0.47,5.76,7.84,2.89,32.83
6.78,7.07,5.25,5.1,75.54
2.85,6.51,5.1,2.47,55.92
4.11,0.5,1.82,2.05,33.36
2.29,3.96,6.07,7.35,23.49
2.46,2.57,6.6,9.08,-1.99
8.06,6.49,0.04,1.68,93.7
0.95,1.62,5.4,7.45,-7.68
1.43,8.97,3.6,0.27,70.27
1.31,3.38,4.34,9.92,-2.11
6.93,5.12,9.2,3.64,67.46
6.74,3.38,4.23,1.17,68.66
6.79,2.9,9.08,5.4,50.88
5.85,2.27,0.39,2.42,49.1
3.91,7.06,5.83,1.59,64.77
3.79,1.84,1.44,9.35,4.2
2.81,3.36,1.96,4.24,23.37
8.63,6.3,0.33,2.68,98.52
0.39,5.52,0.29,9.3,4.68
6.17,5.11,4.59,3.98,64.06
7.23,0.74,4.3,8.76,23.98
9.09,8.44,9.88,0.52,115.57
4.45,9.92,4.27,1.98,93.23
3.99,4.45,5.78,3.52,39.09
0.71,2.27,0.23,3.87,7.17
0.21,2.19,7.81,3.95,4.23
5.88,3.32,9.98,9.32,29.33
2.61,5.27,7.94,8.63,23.26
2.13,8.9,1.8,5.49,48.18
3.74,7.57,4.67,2.23,70.29
9.07,5.67,9.04,8.26,74.7
9.07,6.1,3.6,3.42,97.5
0.13,3.86,5.13,3.31,15.89
6.18,8.61,4.82,4.44,79.12
1.77,3.64,2.88,3.63,21.59
3.58,0.39,3.5,0.74,28.88
6.02,1.49,4.6,1.43,50.01
4.22,5.65,0.53,4.6,49.05
1.46,3.83,9.02,7.23,7.84
9.41,9.91,3.87,8.4,94.54
2.79,1.97,6.12,2.23,25.14
3.04,8.55,5.93,1.23,72.39
6.09,1.18,7.07,3.18,44.0
4.39,7.66,2.02,0.27,79.78
3.54,2.51,3.09,4.85,26.16
6.95,0.87,0.35,0.6,56.32
6.25,0.75,2.42,6.93,22.23
5.42,4.33,1.87,5.7,48.25
0.12,8.07,8.36,8.01,24.48
0.43,2.94,8.86,3.38,14.78
7.53,4.65,9.25,0.89,83.01
5.68,7.6,4.04,0.84,88.69
4.64,8.02,0.77,6.08,55.63
9.89,3.53,5.54,2.55,84.88
2.02,3.93,5.16,8.73,8.96
5.77,0.08,7.02,1.71,39.58
6.71,5.23,1.85,5.46,56.56
7.87,8.32,3.0,7.79,78.61
3.44,4.13,8.01,8.77,15.88
7.84,5.74,0.72,7.2,68.01
4.09,6.51,5.97,3.67,51.83
1.71,0.39,5.67,2.93,4.94
5.64,8.34,4.31,0.87,91.26
2.4,4.75,6.51,0.45,52.56
1.35,9.93,0.75,4.1,59.2
1.75,0.88,2.78,9.42,-14.16
7.58,7.31,3.47,9.21,61.22
1.9,5.23,5.75,5.72,25.72
9.56,1.53,9.94,9.35,48.13
7.01,9.5,5.2,2.9,104.47
3.18,2.47,9.06,7.78,9.76
9.6,2.94,0.58,5.91,63.52
5.87,3.88,0.36,7.92,39.68
7.53,3.67,8.88,5.02,63.76
4.48,3.22,8.68,5.8,34.76
2.24,6.05,2.46,6.7,31.66
4.78,8.46,8.67,4.73,71.87
6.06,3.8,5.78,5.77,44.48
2.59,8.35,0.58,0.74,68.44
6.36,5.29,7.1,8.84,46.12
5.34,6.42,3.11,5.45,58.13
8.89,0.76,5.8,8.03,41.67
9.05,3.77,9.0,3.5,79.95
9.23,4.18,0.52,4.73,71.68
0.89,0.63,3.19,2.82,8.14
6.4,7.83,8.89,9.45,60.38
9.39,5.51,5.18,0.32,100.63
0.08,1.2,7.99,4.78,-3.54
6.81,8.47,5.44,6.38,85.21
2.89,0.82,0.47,0.88,28.0
8.72,0.9,5.13,6.93,50.32
6.11,1.51,9.07,3.06,42.39
5.79,8.42,9.3,9.19,59.58
0.03,6.21,2.92,1.59,33.66
9.79,9.51,8.22,6.14,108.63
6.92,9.33,3.55,9.47,69.45
3.1,0.13,3.46,2.7,18.28
7.76,5.09,7.46,4.31,72.88
8.66,3.7,5.37,0.14,87.44
2.77,2.64,5.53,5.28,16.45
5.69,3.77,1.15,2.81,53.66
5.15,6.04,9.55,5.0,58.25
8.6,1.25,7.47,5.48,46.92
3.16,4.26,9.65,7.8,21.63
4.25,9.97,3.8,6.83,65.25
9.03,7.48,5.88,1.07,106.85
2.71,1.1,8.6,1.75,22.43
5.42,0.71,3.95,1.41,39.52
2.82,4.4,9.13,2.27,43.61
3.71,6.64,7.55,1.77,66.35
2.86,9.19,7.06,2.82,67.02
3.5,2.04,2.84,9.2,3.36
6.84,5.26,1.04,4.14,64.56
7.18,9.75,4.23,5.23,90.2
3.37,3.49,9.14,8.08,22.39
6.03,8.7,4.96,1.18,94.44
2.28,3.0,2.68,3.55,26.65
3.67,2.57,6.31,3.89,28.45
3.06,7.68,4.83,0.5,69.62
2.86,1.6,7.62,7.4,6.44
2.23,8.36,8.64,1.16,69.05
1.23,9.18,7.94,4.2,55.4
2.01,5.17,8.56,3.0,41.21
8.18,7.61,5.11,6.85,81.63
6.25,9.71,1.58,2.49,99.35
7.21,3.92,8.2,2.55,66.15
1.05,2.97,9.33,1.72,21.28
4.45,5.81,1.18,5.0,49.53
8.69,8.06,6.65,2.24,109.93
7.35,8.91,2.83,4.85,92.1
5.64,2.89,2.16,0.54,55.18
2.82,7.82,1.59,7.96,37.85
2.82,4.17,2.86,0.28,49.31
0.37,5.58,3.94,9.79,-0.85
4.13,3.22,2.35,8.89,12.4
6.13,9.45,9.3,8.57,65.45
0.02,7.53,8.12,4.08,33.69
8.14,8.2,4.88,8.98,76.74
3.03,8.83,5.81,1.65,71.6
4.99,6.56,0.86,0.7,78.83
5.94,3.54,5.85,1.33,63.27
7.18,1.5,5.45,0.12,63.75
2.75,9.42,1.6,8.16,48.01
2.84,3.83,4.79,4.2,32.19
3.91,5.39,4.9,0.05,63.98
1.59,1.94,3.0,7.96,-3.71
7.47,2.16,9.89,4.92,54.5
3.58,2.05,6.5,4.13,26.71
1.64,4.79,4.52,1.37,43.16
1.13,7.59,1.79,1.21,53.28
0.19,0.42,0.58,5.78,-14.89
4.31,1.82,5.51,3.67,32.4
2.17,2.73,7.8,3.44,20.29
8.5,8.45,6.97,7.66,87.16
1.01,7.95,9.96,6.21,33.77
6.35,8.2,5.71,2.76,93.07
0.56,7.09,1.64,2.21,40.58
7.5,6.01,6.85,4.0,74.99
0.43,8.47,2.98,1.65,52.75
1.32,2.89,7.55,7.87,3.46
0.96,1.63,4.69,1.79,12.9
1.2,7.11,1.26,3.94,39.86
9.24,0.25,7.37,6.58,42.5
0.47,6.75,3.44,3.63,39.31
0.67,8.47,7.6,4.29,38.56
5.55,2.14,5.1,3.19,43.02
5.81,1.98,8.9,9.83,21.81
1.75,2.0,7.48,3.39,9.57
9.52,9.16,2.28,0.72,119.93
7.94,0.74,9.65,4.92,48.91
9.14,4.2,5.47,6.72,67.16
9.1,6.5,9.8,1.13,104.5
1.52,3.01,3.02,0.8,29.61
8.69,3.33,9.09,5.16,62.25
3.63,2.03,4.57,7.57,12.24
9.98,9.43,0.64,2.45,121.35
1.68,7.33,5.77,2.93,51.99
9.84,1.49,0.89,4.08,65.35
5.12,4.49,6.82,6.38,44.43
6.09,5.96,7.23,9.34,44.86
7.47,7.81,3.93,3.58,95.79
0.16,5.79,3.3,6.0,17.81
0.86,0.34,0.07,4.95,-8.96
5.95,0.32,7.26,8.02,22.98
0.47,9.74,9.71,3.87,50.41
2.47,5.18,4.48,8.53,13.69
8.04,9.04,5.03,9.64,75.51
0.75,9.98,6.9,2.3,62.99
3.29,7.04,1.66,2.61,57.17
5.42,1.9,3.72,1.27,42.58
0.37,8.81,2.56,7.43,34.11
6.57,9.36,1.38,4.1,92.99
9.24,4.72,1.49,2.41,91.26
9.62,6.77,6.62,0.14,111.13
5.84,6.65,3.63,3.25,69.62
8.19,3.7,7.85,8.64,50.3
6.65,0.81,8.3,9.66,18.02
5.54,8.77,1.95,4.31,85.38
1.32,8.88,5.0,5.58,46.93
2.43,7.65,9.4,4.43,48.08
6.82,1.28,9.45,6.19,40.41
9.46,8.81,8.22,5.08,99.24
0.11,9.45,3.02,5.5,36.67
4.37,3.48,5.49,6.55,32.46
1.68,2.44,4.7,1.88,21.79
7.86,1.46,0.19,4.17,53.46
5.38,5.62,4.87,2.7,66.09
7.56,2.21,5.75,2.65,60.2
7.45,6.32,1.31,0.09,94.65
3.0,1.91,9.47,4.26,22.18
4.03,3.0,2.71,6.8,18.01
6.3,7.94,0.49,8.85,60.94
9.3,4.63,3.91,1.42,89.81
9.58,4.36,9.42,1.17,97.28
5.51,5.71,6.3,3.39,64.93
3.91,7.68,9.71,8.36,42.71
1.87,1.14,4.18,1.39,21.15
1.47,9.69,4.09,6.48,44.54
0.11,4.78,9.65,0.97,30.87
6.01,5.26,5.05,5.66,57.93
1.01,6.7,6.67,8.23,22.56
3.95,8.96,8.08,8.8,54.18
9.87,8.52,9.53,8.68,89.54
8.12,1.57,4.07,4.48,53.47
3.49,3.84,6.68,6.29,23.6
6.66,7.01,2.63,6.26,74.38
4.39,0.08,8.08,5.29,9.63
9.21,5.31,7.12,4.3,81.24
4.31,5.78,7.22,3.06,56.79
2.47,5.82,3.26,8.32,23.65
5.59,9.69,7.12,9.46,66.51
2.72,8.39,1.67,2.71,63.67
0.95,3.53,6.14,8.5,-3.43
0.52,2.1,6.54,9.96,-17.42
2.61,1.76,3.62,1.76,27.47
4.81,8.03,1.32,2.32,75.85
7.79,3.25,0.88,2.5,67.57
8.61,3.62,4.49,3.03,75.44
9.92,1.25,0.16,5.16,62.9
8.96,4.73,1.58,8.18,65.15
9.37,1.25,0.4,3.57,66.05
8.28,8.98,5.2,1.21,110.3
2.92,0.62,3.59,4.76,12.6
4.52,7.78,6.28,0.24,82.15
1.83,8.51,1.62,8.1,33.44
6.17,3.04,4.54,4.33,47.31
5.38,2.99,8.94,8.44,28.95
1.49,2.48,8.52,8.9,-1.28
9.58,6.06,8.72,2.48,98.81
9.0,2.56,5.75,8.5,53.95
7.98,3.22,2.05,4.49,60.28
7.75,0.76,0.23,2.92,46.96
8.97,6.45,6.28,0.49,110.34
2.47,3.01,9.94,1.59,36.25
6.48,0.0,1.43,1.62,40.37
4.07,3.45,9.15,3.84,35.56
8.02,5.3,7.8,1.1,92.02
7.53,4.5,1.03,4.17,71.05
3.29,1.66,1.38,8.02,11.4
8.14,7.1,5.29,3.51,92.16
9.2,9.19,4.1,2.69,112.61
0.4,7.19,5.9,0.06,48.27
6.84,4.71,0.52,6.61,54.27
1.44,2.56,5.56,4.43,16.56
2.41,2.42,4.53,5.41,16.79
3.44,3.43,9.14,1.45,44.22
8.96,1.84,7.92,3.67,69.6
4.35,8.05,4.71,0.23,84.58
2.69,6.97,2.2,7.04,42.77
2.74,7.41,8.33,0.46,66.18
6.99,9.72,9.91,5.18,98.82
9.21,4.29,2.89,4.79,73.26
6.0,2.18,9.42,1.86,50.46
0.34,1.63,2.28,2.33,7.59
0.46,6.81,9.09,6.31,24.19
9.04,7.07,9.08,5.3,90.22
1.07,8.24,9.86,6.87,36.59
1.93,8.25,2.97,3.0,47.69
3.43,6.24,5.26,8.03,30.76
8.24,3.44,9.31,1.05,83.85
0.1,1.68,0.79,4.61,2.81
5.94,3.13,4.48,9.49,28.6
1.02,7.39,3.51,0.17,53.42
0.59,2.42,0.98,7.48,-4.62
1.53,0.2,8.13,1.26,9.61
0.27,0.71,4.07,9.44,-32.93
4.22,8.52,1.6,3.77,64.6
7.97,4.62,5.44,7.68,57.67
1.23,6.18,5.76,4.88,29.71
1.93,3.95,3.6,7.5,12.01
6.51,1.56,6.66,7.5,33.63
3.82,6.9,9.06,5.07,50.48
5.37,6.55,2.93,5.98,56.78
5.3,8.89,2.13,3.23,86.74
1.53,4.0,9.99,2.48,35.5
0.48,1.94,8.59,2.59,12.11
2.86,4.68,9.8,4.43,35.94
7.45,4.39,9.87,8.92,46.16
6.87,5.88,2.8,2.59,75.14
7.75,4.6,6.66,4.18,72.41
8.98,3.33,3.67,7.1,62.32
8.66,7.94,9.35,9.44,75.06
2.25,6.37,1.96,2.73,47.69
8.17,5.77,6.85,5.41,76.54
8.27,1.86,6.46,0.85,70.5
3.33,4.86,2.78,1.76,50.67
4.12,0.69,7.46,1.05,35.31
8.92,1.97,8.57,6.46,52.34
7.71,8.03,7.94,0.4,106.97
8.3,5.25,0.44,4.45,77.02
2.31,3.34,5.31,6.12,17.9
2.03,4.64,4.17,0.11,44.36
9.13,8.84,2.51,8.36,90.16
5.74,8.21,6.79,8.09,60.82
0.36,6.14,1.34,2.24,37.37
9.01,0.81,7.3,7.36,42.53
4.79,3.63,0.57,1.22,54.76
6.39,0.24,0.56,1.56,46.75
3.22,5.85,4.9,2.34,50.84
4.41,7.83,2.1,3.06,68.82
3.67,3.39,5.2,6.48,26.39
5.01,0.33,6.35,6.78,17.83
7.4,0.13,0.47,7.29,27.57
7.38,1.55,6.15,1.83,57.85
2.82,0.6,4.86,0.06,28.14
8.46,2.57,5.93,4.69,62.23
5.66,3.75,9.96,1.63,59.1
6.39,7.92,2.06,7.46,66.23
5.62,6.39,4.53,6.23,57.99
4.07,1.31,9.74,7.09,18.99
8.27,6.64,8.25,2.24,91.62
9.6,5.59,5.12,5.58,87.26
6.96,2.43,2.62,5.69,45.61
3.4,7.78,2.82,0.08,74.65
8.42,8.8,2.85,8.8,75.22
2.96,6.44,0.87,8.54,23.97
1.48,3.73,5.24,5.32,13.43
2.15,8.09,9.6,0.72,62.05
2.53,3.38,9.85,9.18,6.1
0.8,3.86,8.0,9.08,0.35
2.76,2.78,3.71,5.4,23.62
0.08,2.99,0.91,6.69,-3.06
0.9,2.24,1.81,1.67,18.2
8.27,0.72,5.25,6.52,39.27
3.75,0.99,5.06,1.08,33.79
3.48,9.58,6.21,4.21,70.33
9.31,6.52,5.92,5.85,90.24
0.52,3.6,8.44,4.71,13.08
4.45,1.43,7.11,1.49,38.54
4.35,1.14,9.98,4.01,24.31
1.43,0.05,8.84,0.14,11.86
6.6,2.06,6.09,1.67,55.09
3.73,6.73,7.81,2.21,66.39
2.01,8.48,6.95,6.84,41.85
2.02,4.27,8.04,0.6,40.22
6.27,5.4,6.68,5.22,56.26
7.7,0.48,5.03,8.8,24.25
7.99,1.33,5.31,5.17,50.59
7.57,2.26,6.66,1.16,60.83
9.23,7.14,9.98,0.94,108.16
3.04,7.35,7.71,8.38,40.24
3.53,9.67,5.19,1.68,80.87
6.32,9.44,2.28,1.81,97.68
5.42,3.5,3.77,1.7,55.56
6.87,9.55,6.04,4.64,89.88
1.18,8.08,9.59,9.77,27.95
4.51,7.09,9.09,1.57,75.59
1.72,3.51,3.87,7.23,7.84
6.14,7.56,3.97,8.49,56.24
5.57,5.18,4.8,3.94,57.33
4.14,5.09,2.66,6.48,37.64
2.22,6.9,5.78,5.05,43.64
5.56,0.59,5.38,8.95,11.93
6.0,3.89,5.64,8.42,37.43
7.97,5.51,2.26,8.33,63.52
8.24,0.55,5.97,1.08,64.46
0.03,0.55,8.7,5.02,-14.89
9.83,5.12,1.69,7.77,75.27
8.21,1.37,4.04,1.28,68.54
6.14,0.04,8.29,7.88,15.07
5.48,1.99,8.83,3.12,40.02
2.92,2.12,3.56,4.27,22.05
4.55,4.05,2.99,5.24,37.61
1.45,0.92,6.89,5.93,-5.12
5.15,6.96,3.16,3.08,77.68
0.23,5.99,5.99,8.01,14.81
2.5,4.09,8.99,8.5,19.48
8.09,1.12,8.13,0.85,67.88
3.59,8.33,3.37,7.53,50.18
7.11,7.94,7.16,1.82,95.38
1.72,7.79,3.35,8.21,32.24
9.28,9.75,2.01,6.8,104.33
6.25,1.26,3.59,9.49,19.34
7.83,8.79,3.58,3.16,101.19
2.65,3.4,8.59,7.21,18.42
5.23,1.55,3.19,0.31,52.85
0.12,2.96,5.58,2.34,17.62
0.91,6.32,5.18,9.02,11.1
6.26,9.57,6.21,0.48,103.45
3.32,5.34,4.7,1.52,52.23
3.81,8.59,3.73,8.28,51.99
6.19,2.87,8.2,0.75,66.41
3.58,9.65,6.08,7.58,52.41
8.75,6.89,3.0,2.34,98.8
1.86,9.97,0.73,2.61,65.06
2.58,1.71,9.75,5.53,16.68
2.26,4.27,9.71,0.64,42.08
6.86,5.54,2.35,7.71,48.04
2.84,3.0,5.18,9.85,-1.9
0.7,3.75,1.36,1.01,25.94
2.97,1.59,2.39,2.97,20.44
6.1,3.45,3.56,6.02,44.7
8.53,6.1,3.82,5.91,77.2
8.64,8.47,3.86,6.04,92.71
3.81,1.57,2.94,2.77,30.94
4.0,4.9,9.52,5.81,35.99
9.31,8.72,3.73,1.23,121.81
0.67,0.49,0.82,2.85,2.17
9.67,3.87,6.65,4.37,80.34
4.94,0.77,0.27,2.73,32.13
6.79,5.49,9.13,2.85,66.43
6.15,9.1,2.86,4.48,86.06
9.4,3.11,9.19,8.62,59.42
5.53,9.53,7.6,5.88,77.69
2.14,5.25,5.56,8.93,17.81
8.16,1.32,3.61,3.97,53.25
5.9,4.59,2.67,6.78,42.72
5.71,3.99,5.46,6.72,40.79
3.21,8.8,4.43,6.79,51.85
8.46,2.5,2.11,6.46,49.89
4.35,4.2,8.14,7.14,32.17
8.64,6.83,5.29,7.87,73.22
4.32,6.72,3.57,9.65,43.5
1.64,4.67,2.38,9.3,-1.11
4.1,1.67,3.68,3.53,27.38
8.85,7.56,6.96,8.06,82.1
4.22,5.47,2.29,1.26,58.84
5.04,9.47,2.84,7.7,67.06
1.73,7.44,9.16,2.26,55.85
6.9,1.66,9.05,9.47,24.92
2.84,9.86,6.48,7.83,54.7
3.21,8.66,9.93,0.53,80.33
2.3,7.76,8.38,2.45,58.3
6.2,3.79,5.83,8.54,37.34
1.77,6.78,5.85,8.07,25.57
8.3,3.99,5.27,4.92,67.38
1.29,0.14,6.28,0.41,11.9
1.45,3.67,6.33,0.87,30.62
7.51,2.17,7.1,9.82,33.13
3.64,9.74,8.09,7.33,54.12
5.72,8.61,5.64,1.65,88.56
8.28,9.59,1.11,2.23,114.97
7.05,7.72,3.64,0.25,99.36
3.56,8.96,1.7,0.14,82.1
0.25,0.15,6.81,5.09,-19.88
9.03,5.18,2.23,2.2,96.04
2.35,5.31,7.68,1.83,42.36
0.61,7.68,8.61,6.22,27.36
9.85,1.72,2.11,3.07,69.59
0.61,0.94,3.88,4.73,-9.47
6.57,4.03,9.01,7.22,53.47
1.98,4.21,9.67,1.82,34.23
7.68,6.81,7.42,8.58,69.19
6.13,6.52,1.01,3.95,68.23
3.64,9.15,0.67,1.02,75.53
2.14,0.36,8.97,0.33,21.07
5.15,4.62,4.01,9.18,28.19
4.62,3.08,0.36,0.51,54.49
3.09,8.45,7.87,2.91,67.89
6.75,4.51,6.72,4.51,65.4
4.95,3.38,6.86,3.66,44.33
4.77,7.59,9.66,2.83,69.17
4.02,7.58,0.79,0.14,77.91
1.13,6.05,0.71,3.22,40.81
2.75,8.43,2.9,6.17,52.26
7.73,8.3,9.02,1.38,103.14
9.25,3.66,8.61,5.0,79.02
2.98,5.98,7.94,5.99,35.67
6.17,3.71,8.75,2.29,69.57
0.73,1.23,7.31,7.57,-17.46
1.12,7.24,4.52,1.02,48.81
0.86,4.61,8.39,9.11,6.33
7.33,1.35,8.33,3.36,51.08
6.38,7.76,8.4,4.32,82.18
5.98,6.8,0.72,7.19,61.45
9.27,9.91,7.76,1.89,123.15
8.25,4.67,7.34,6.06,68.98
2.12,0.26,1.66,5.97,-3.32
4.03,5.8,7.16,8.35,39.45
6.12,2.89,6.59,0.47,60.26
5.11,2.81,3.83,5.4,30.53
0.19,8.07,2.98,5.3,34.34
5.03,6.42,0.28,1.0,75.14
6.46,1.17,2.31,9.61,20.3
5.08,9.24,9.01,7.8,62.32
8.66,2.82,5.27,8.03,51.62
0.01,8.22,5.79,5.95,27.05
7.49,0.96,2.68,8.26,32.22
8.13,1.94,3.63,0.34,76.99
2.58,9.26,2.05,0.03,79.23
2.04,7.05,1.9,5.27,39.79
2.29,2.78,8.29,4.73,22.62
5.94,6.43,8.37,8.89,55.37
2.35,9.12,7.79,6.55,54.21
7.49,1.72,5.98,2.82,59.48
1.69,9.6,8.39,8.23,42.91
6.04,5.81,2.02,9.38,48.76
1.45,2.03,2.71,5.76,5.47
6.2,6.58,2.97,0.82,80.54
2.35,2.83,0.22,3.44,24.33
8.81,2.74,7.66,7.72,53.22
8.91,5.6,5.48,7.0,70.54
7.61,0.83,4.88,5.45,39.02
5.14,7.64,2.75,1.72,77.04
1.43,7.55,8.65,6.09,39.01
0.09,8.03,0.28,0.25,48.83
9.65,6.12,8.42,8.85,76.26
0.31,2.66,2.29,6.28,-0.83
3.33,5.98,2.02,1.93,54.81
9.04,5.06,0.16,9.48,58.34
6.64,8.19,2.96,8.18,70.84
6.34,0.99,9.98,1.21,51.93
4.21,9.04,7.2,5.03,70.34
8.55,6.95,8.21,4.81,87.26
5.13,5.85,5.57,6.32,44.67
4.95,6.51,7.7,6.28,55.25
7.23,7.14,7.92,8.04,66.02
8.67,8.82,9.13,4.69,100.62
7.14,4.1,9.84,9.09,44.98
5.58,0.65,9.62,1.94,38.15
1.29,9.4,6.83,5.1,49.77
7.04,7.65,1.3,8.6,64.22
8.18,6.04,6.55,4.4,81.28
6.65,7.11,8.14,7.5,65.51
9.17,0.85,0.72,4.45,51.89
4.54,1.9,3.17,7.47,19.19
4.15,2.96,2.46,5.11,38.41
7.55,1.1,8.08,8.2,36.33
0.54,4.41,7.4,6.23,12.5
3.58,2.99,8.23,2.56,39.11
2.99,3.65,3.8,9.43,7.29
1.78,8.6,2.54,0.67,64.74
8.05,0.38,3.08,4.65,46.49
5.42,5.13,1.09,7.88,40.23
7.76,5.16,3.17,3.58,79.06
1.54,3.8,1.09,0.25,38.88
6.59,0.79,3.94,7.86,30.95
5.86,5.13,8.27,3.53,66.86
4.59,3.15,7.5,1.96,46.37
1.35,1.8,7.53,7.72,-6.54
6.03,0.38,2.0,0.79,46.45
5.62,4.34,2.99,4.64,55.08
0.44,2.74,9.91,7.95,-6.84
0.02,2.98,1.41,5.15,6.44
